customer_id,transaction_id,month_index,months_late,amount_twd,amount_usd,credit_limit_twd,paid_that_month_twd,age,education,marriage,prior_late_months,prior_observations,recovered,utilisation,payment_ratio,paid_anything,prior_late_rate,failure_code,currency,amount
uci_8469,txn_uci_8469_aug,4,2,48287,1496.9,50000,3259,36,2,1,2,4,0,0.96574,0.06749228570836871,1,0.5,insufficient_funds,TWD,48287
uci_8471,txn_uci_8471_aug,4,3,15308,474.55,30000,1150,23,2,2,4,4,0,0.5102666666666666,0.07512411810817873,1,1.0,multiple_declines,TWD,15308
uci_8474,txn_uci_8474_aug,4,2,34800,1078.8,250000,1443,35,1,2,0,4,0,0.1392,0.04146551724137931,1,0.0,insufficient_funds,TWD,34800
uci_8484,txn_uci_8484_aug,4,2,10842,336.1,40000,2554,27,2,1,0,4,0,0.27105,0.23556539383877514,1,0.0,insufficient_funds,TWD,10842
uci_8497,txn_uci_8497_aug,4,2,654,20.27,300000,0,36,2,2,1,4,1,0.00218,0.0,0,0.25,insufficient_funds,TWD,654
uci_8503,txn_uci_8503_aug,4,2,51688,1602.33,50000,0,22,2,2,1,4,0,1.03376,0.0,0,0.25,insufficient_funds,TWD,51688
uci_8506,txn_uci_8506_aug,4,2,71452,2215.01,80000,3000,32,2,1,0,4,0,0.89315,0.041986228517046406,1,0.0,insufficient_funds,TWD,71452
uci_8508,txn_uci_8508_aug,4,4,17826,552.61,20000,1300,53,2,2,4,4,0,0.8913,0.07292718501065859,1,1.0,multiple_declines,TWD,17826
uci_8513,txn_uci_8513_aug,4,2,9946,308.33,50000,2446,27,3,2,2,4,0,0.19892,0.24592801126080838,1,0.5,insufficient_funds,TWD,9946
uci_8521,txn_uci_8521_aug,4,2,41642,1290.9,60000,0,29,2,1,4,4,0,0.6940333333333333,0.0,0,1.0,insufficient_funds,TWD,41642
uci_8522,txn_uci_8522_aug,4,2,173980,5393.38,180000,5000,26,1,2,0,4,0,0.9665555555555555,0.028738935509828718,1,0.0,insufficient_funds,TWD,173980
uci_8524,txn_uci_8524_aug,4,3,6407,198.62,40000,0,26,2,2,4,4,0,0.160175,0.0,0,1.0,multiple_declines,TWD,6407
uci_8526,txn_uci_8526_aug,4,2,132110,4095.41,150000,14500,36,2,1,4,4,0,0.8807333333333334,0.10975702066459768,1,1.0,insufficient_funds,TWD,132110
uci_8533,txn_uci_8533_aug,4,2,186635,5785.68,200000,4075,29,2,2,0,4,0,0.933175,0.021834061135371178,1,0.0,insufficient_funds,TWD,186635
uci_8538,txn_uci_8538_aug,4,2,7247,224.66,30000,1200,26,1,2,0,4,0,0.24156666666666668,0.16558575962467229,1,0.0,insufficient_funds,TWD,7247
uci_8547,txn_uci_8547_aug,4,4,18691,579.42,20000,0,26,2,2,4,4,0,0.93455,0.0,0,1.0,multiple_declines,TWD,18691
uci_8549,txn_uci_8549_aug,4,2,100,3.1,10000,370,28,2,2,2,4,1,0.01,2.0,1,0.5,insufficient_funds,TWD,100
uci_8564,txn_uci_8564_aug,4,2,10000,310.0,20000,0,52,3,1,1,4,0,0.5,0.0,0,0.25,insufficient_funds,TWD,10000
uci_8574,txn_uci_8574_aug,4,2,10186,315.77,20000,1000,25,1,2,4,4,0,0.5093,0.098173964264677,1,1.0,insufficient_funds,TWD,10186
uci_8583,txn_uci_8583_aug,4,2,296936,9205.02,360000,7000,47,1,2,2,4,0,0.8248222222222222,0.023574103510520784,1,0.5,insufficient_funds,TWD,296936
uci_8592,txn_uci_8592_aug,4,2,49377,1530.69,50000,1595,27,2,2,0,4,0,0.98754,0.032302489013103265,1,0.0,insufficient_funds,TWD,49377
uci_8596,txn_uci_8596_aug,4,2,20650,640.15,20000,0,40,2,1,1,4,0,1.0325,0.0,0,0.25,insufficient_funds,TWD,20650
uci_8599,txn_uci_8599_aug,4,2,42983,1332.47,50000,2199,24,2,2,0,4,0,0.85966,0.05115976083567922,1,0.0,insufficient_funds,TWD,42983
uci_8600,txn_uci_8600_aug,4,2,16071,498.2,20000,3473,46,2,2,2,4,0,0.80355,0.2161035405388588,1,0.5,insufficient_funds,TWD,16071
uci_8608,txn_uci_8608_aug,4,2,33315,1032.77,140000,0,27,2,2,2,4,0,0.2379642857142857,0.0,0,0.5,insufficient_funds,TWD,33315
uci_8609,txn_uci_8609_aug,4,2,31091,963.82,30000,2300,32,2,2,2,4,0,1.0363666666666667,0.07397639188189509,1,0.5,insufficient_funds,TWD,31091
uci_8628,txn_uci_8628_aug,4,2,92311,2861.64,100000,3631,31,2,2,0,4,0,0.92311,0.03933442384981205,1,0.0,insufficient_funds,TWD,92311
uci_8631,txn_uci_8631_aug,4,2,390,12.09,40000,0,46,1,1,1,4,1,0.00975,0.0,0,0.25,insufficient_funds,TWD,390
uci_8633,txn_uci_8633_aug,4,3,8031,248.96,100000,0,60,1,1,1,4,0,0.08031,0.0,0,0.25,multiple_declines,TWD,8031
uci_8636,txn_uci_8636_aug,4,2,10783,334.27,20000,2000,24,2,2,2,4,0,0.53915,0.1854771399425021,1,0.5,insufficient_funds,TWD,10783
uci_8642,txn_uci_8642_aug,4,2,20380,631.78,20000,0,23,1,2,2,4,0,1.019,0.0,0,0.5,insufficient_funds,TWD,20380
uci_8655,txn_uci_8655_aug,4,2,2400,74.4,30000,0,47,1,1,4,4,0,0.08,0.0,0,1.0,insufficient_funds,TWD,2400
uci_8656,txn_uci_8656_aug,4,2,5289,163.96,110000,5000,33,2,1,0,4,0,0.048081818181818184,0.9453582907922102,1,0.0,insufficient_funds,TWD,5289
uci_8657,txn_uci_8657_aug,4,5,32351,1002.88,30000,0,46,3,2,3,4,0,1.0783666666666667,0.0,0,0.75,multiple_declines,TWD,32351
uci_8683,txn_uci_8683_aug,4,2,48767,1511.78,50000,0,24,2,2,1,4,0,0.97534,0.0,0,0.25,insufficient_funds,TWD,48767
uci_8697,txn_uci_8697_aug,4,2,12923,400.61,50000,0,43,3,1,1,4,0,0.25846,0.0,0,0.25,insufficient_funds,TWD,12923
uci_8709,txn_uci_8709_aug,4,3,101249,3138.72,100000,0,29,2,2,4,4,0,1.01249,0.0,0,1.0,multiple_declines,TWD,101249
uci_8724,txn_uci_8724_aug,4,2,19427,602.24,50000,800,34,2,1,2,4,0,0.38854,0.04117980130745869,1,0.5,insufficient_funds,TWD,19427
uci_8728,txn_uci_8728_aug,4,2,15304,474.42,30000,0,45,2,1,2,4,0,0.5101333333333333,0.0,0,0.5,insufficient_funds,TWD,15304
uci_8736,txn_uci_8736_aug,4,2,41095,1273.94,80000,0,26,1,2,1,4,0,0.5136875,0.0,0,0.25,insufficient_funds,TWD,41095
uci_8742,txn_uci_8742_aug,4,2,28522,884.18,80000,0,26,2,1,4,4,0,0.356525,0.0,0,1.0,insufficient_funds,TWD,28522
uci_8752,txn_uci_8752_aug,4,2,460,14.26,200000,99165,28,1,2,0,4,1,0.0023,2.0,1,0.0,insufficient_funds,TWD,460
uci_8766,txn_uci_8766_aug,4,2,10628,329.47,100000,1000,27,1,2,0,4,1,0.10628,0.0940910801656003,1,0.0,insufficient_funds,TWD,10628
uci_8770,txn_uci_8770_aug,4,2,14802,458.86,340000,145000,27,3,2,0,4,0,0.04353529411764706,2.0,1,0.0,insufficient_funds,TWD,14802
uci_8773,txn_uci_8773_aug,4,6,238172,7383.33,220000,0,41,1,1,4,4,0,1.0826,0.0,0,1.0,closed_account,TWD,238172
uci_8798,txn_uci_8798_aug,4,2,45305,1404.46,70000,1800,37,2,1,4,4,0,0.6472142857142857,0.03973071404922194,1,1.0,insufficient_funds,TWD,45305
uci_8802,txn_uci_8802_aug,4,2,3121,96.75,80000,1551,26,3,2,0,4,0,0.0390125,0.49695610381288047,1,0.0,insufficient_funds,TWD,3121
uci_8803,txn_uci_8803_aug,4,2,8852,274.41,10000,1000,50,2,1,1,4,0,0.8852,0.11296882060551287,1,0.25,insufficient_funds,TWD,8852
uci_8809,txn_uci_8809_aug,4,2,5758,178.5,80000,1416,25,1,2,2,4,0,0.071975,0.24591872177839527,1,0.5,insufficient_funds,TWD,5758
uci_8812,txn_uci_8812_aug,4,2,864,26.78,10000,0,49,3,1,1,4,1,0.0864,0.0,0,0.25,insufficient_funds,TWD,864
uci_8815,txn_uci_8815_aug,4,2,16591,514.32,80000,0,51,2,1,4,4,0,0.2073875,0.0,0,1.0,insufficient_funds,TWD,16591
uci_8822,txn_uci_8822_aug,4,3,29532,915.49,30000,1200,23,2,2,4,4,0,0.9844,0.04063388866314506,1,1.0,multiple_declines,TWD,29532
uci_8839,txn_uci_8839_aug,4,2,194,6.01,220000,3655,41,2,1,0,4,0,0.0008818181818181819,2.0,1,0.0,insufficient_funds,TWD,194
uci_8843,txn_uci_8843_aug,4,2,69748,2162.19,230000,1200,32,2,2,0,4,0,0.3032521739130435,0.017204794402706888,1,0.0,insufficient_funds,TWD,69748
uci_8844,txn_uci_8844_aug,4,8,25589,793.26,40000,0,24,3,1,4,4,0,0.639725,0.0,0,1.0,closed_account,TWD,25589
uci_8847,txn_uci_8847_aug,4,2,10606,328.79,50000,300,22,1,2,1,4,0,0.21212,0.028285875919290968,1,0.25,insufficient_funds,TWD,10606
uci_8857,txn_uci_8857_aug,4,2,39448,1222.89,80000,1600,52,3,1,4,4,0,0.4931,0.040559724193875484,1,1.0,insufficient_funds,TWD,39448
uci_8869,txn_uci_8869_aug,4,2,10724,332.44,90000,1000,24,2,2,1,4,0,0.11915555555555556,0.09324878776575904,1,0.25,insufficient_funds,TWD,10724
uci_8878,txn_uci_8878_aug,4,2,5609,173.88,30000,0,41,3,1,4,4,0,0.18696666666666667,0.0,0,1.0,insufficient_funds,TWD,5609
uci_8884,txn_uci_8884_aug,4,2,13427,416.24,100000,700,24,2,1,4,4,0,0.13427,0.05213376033365607,1,1.0,insufficient_funds,TWD,13427
uci_8887,txn_uci_8887_aug,4,2,40154,1244.77,70000,0,26,3,0,1,4,0,0.5736285714285714,0.0,0,0.25,insufficient_funds,TWD,40154
uci_8898,txn_uci_8898_aug,4,2,15703,486.79,20000,1000,24,1,2,1,4,1,0.78515,0.06368209896198179,1,0.25,insufficient_funds,TWD,15703
uci_8899,txn_uci_8899_aug,4,2,44110,1367.41,50000,1280,27,2,1,0,4,0,0.8822,0.02901836318295171,1,0.0,insufficient_funds,TWD,44110
uci_8906,txn_uci_8906_aug,4,2,47887,1484.5,50000,0,25,2,2,4,4,0,0.95774,0.0,0,1.0,insufficient_funds,TWD,47887
uci_8911,txn_uci_8911_aug,4,2,71769,2224.84,70000,49,22,1,2,1,4,0,1.0252714285714286,0.0006827460324095361,1,0.25,insufficient_funds,TWD,71769
uci_8920,txn_uci_8920_aug,4,3,7293,226.08,50000,1000,23,1,2,1,4,0,0.14586,0.1371177841766077,1,0.25,multiple_declines,TWD,7293
uci_8930,txn_uci_8930_aug,4,2,8162,253.02,10000,600,29,2,2,4,4,0,0.8162,0.07351139426611125,1,1.0,insufficient_funds,TWD,8162
uci_8933,txn_uci_8933_aug,4,2,187333,5807.32,240000,0,42,2,2,1,4,0,0.7805541666666667,0.0,0,0.25,insufficient_funds,TWD,187333
uci_8945,txn_uci_8945_aug,4,2,98994,3068.81,100000,3709,42,2,1,0,4,0,0.98994,0.03746691718690021,1,0.0,insufficient_funds,TWD,98994
uci_8954,txn_uci_8954_aug,4,3,52996,1642.88,150000,0,29,3,2,4,4,0,0.35330666666666666,0.0,0,1.0,multiple_declines,TWD,52996
uci_8967,txn_uci_8967_aug,4,2,35170,1090.27,40000,0,23,3,2,1,4,0,0.87925,0.0,0,0.25,insufficient_funds,TWD,35170
uci_8974,txn_uci_8974_aug,4,3,20757,643.47,20000,0,27,3,1,1,4,0,1.03785,0.0,0,0.25,multiple_declines,TWD,20757
uci_8992,txn_uci_8992_aug,4,2,34931,1082.86,80000,1000,39,2,1,0,4,0,0.4366375,0.028627866365119808,1,0.0,insufficient_funds,TWD,34931
uci_8998,txn_uci_8998_aug,4,7,124971,3874.1,80000,0,31,2,2,4,4,0,1.5621375,0.0,0,1.0,closed_account,TWD,124971
uci_8999,txn_uci_8999_aug,4,3,5045,156.4,100000,0,46,2,1,1,4,1,0.05045,0.0,0,0.25,multiple_declines,TWD,5045
uci_9004,txn_uci_9004_aug,4,2,28517,884.03,30000,1800,25,2,1,0,4,0,0.9505666666666667,0.06312024406494372,1,0.0,insufficient_funds,TWD,28517
uci_9005,txn_uci_9005_aug,4,2,2000,62.0,130000,700,33,2,2,0,4,0,0.015384615384615385,0.35,1,0.0,insufficient_funds,TWD,2000
uci_9007,txn_uci_9007_aug,4,2,145889,4522.56,150000,5300,35,2,1,4,4,0,0.9725933333333333,0.03632898984844642,1,1.0,insufficient_funds,TWD,145889
uci_9010,txn_uci_9010_aug,4,3,20172,625.33,20000,0,26,3,2,1,4,1,1.0086,0.0,0,0.25,multiple_declines,TWD,20172
uci_9013,txn_uci_9013_aug,4,4,83376,2584.66,100000,0,29,2,1,4,4,0,0.83376,0.0,0,1.0,multiple_declines,TWD,83376
uci_9018,txn_uci_9018_aug,4,2,14627,453.44,180000,1495,51,2,1,0,4,0,0.08126111111111112,0.10220824502632118,1,0.0,insufficient_funds,TWD,14627
uci_9020,txn_uci_9020_aug,4,2,174258,5402.0,200000,6000,34,1,1,4,4,0,0.87129,0.03443170471370038,1,1.0,insufficient_funds,TWD,174258
uci_9024,txn_uci_9024_aug,4,2,28469,882.54,30000,2000,27,2,2,1,4,0,0.9489666666666666,0.07025185289262004,1,0.25,insufficient_funds,TWD,28469
uci_9030,txn_uci_9030_aug,4,2,64454,1998.07,70000,1809,24,1,2,1,4,0,0.9207714285714286,0.028066528066528068,1,0.25,insufficient_funds,TWD,64454
uci_9032,txn_uci_9032_aug,4,3,20411,632.74,50000,4000,36,3,1,4,4,0,0.40822,0.1959727597863897,1,1.0,multiple_declines,TWD,20411
uci_9034,txn_uci_9034_aug,4,2,67257,2084.97,160000,3400,24,2,2,4,4,0,0.42035625,0.050552358862274556,1,1.0,insufficient_funds,TWD,67257
uci_9035,txn_uci_9035_aug,4,2,6922,214.58,360000,0,30,2,2,1,4,0,0.019227777777777778,0.0,0,0.25,insufficient_funds,TWD,6922
uci_9036,txn_uci_9036_aug,4,2,2615,81.06,420000,1000,25,2,2,0,4,1,0.006226190476190476,0.3824091778202677,1,0.0,insufficient_funds,TWD,2615
uci_9038,txn_uci_9038_aug,4,2,37357,1158.07,60000,1632,36,2,1,0,4,0,0.6226166666666667,0.043686591535722887,1,0.0,insufficient_funds,TWD,37357
uci_9041,txn_uci_9041_aug,4,2,20212,626.57,20000,1200,52,3,1,0,4,0,1.0106,0.05937067088858104,1,0.0,insufficient_funds,TWD,20212
uci_9062,txn_uci_9062_aug,4,2,228368,7079.41,220000,10000,46,1,1,0,4,0,1.0380363636363636,0.04378897218524487,1,0.0,insufficient_funds,TWD,228368
uci_9063,txn_uci_9063_aug,4,2,43357,1344.07,70000,4000,34,1,2,4,4,0,0.6193857142857143,0.09225730562538921,1,1.0,insufficient_funds,TWD,43357
uci_9067,txn_uci_9067_aug,4,2,4714,146.13,80000,0,27,3,2,2,4,0,0.058925,0.0,0,0.5,insufficient_funds,TWD,4714
uci_9074,txn_uci_9074_aug,4,2,179,5.55,110000,1166,35,1,2,0,4,1,0.0016272727272727272,2.0,1,0.0,insufficient_funds,TWD,179
uci_9075,txn_uci_9075_aug,4,2,29970,929.07,30000,0,33,3,1,4,4,0,0.999,0.0,0,1.0,insufficient_funds,TWD,29970
uci_9080,txn_uci_9080_aug,4,5,47426,1470.21,50000,10000,26,2,2,4,4,0,0.94852,0.21085480538101464,1,1.0,multiple_declines,TWD,47426
uci_9083,txn_uci_9083_aug,4,2,29279,907.65,30000,1500,47,3,1,0,4,0,0.9759666666666666,0.051231257898152256,1,0.0,insufficient_funds,TWD,29279
uci_9085,txn_uci_9085_aug,4,2,46694,1447.51,50000,2000,27,1,2,4,4,0,0.93388,0.04283205551034394,1,1.0,insufficient_funds,TWD,46694
uci_9090,txn_uci_9090_aug,4,4,84654,2624.27,180000,0,31,1,2,4,4,0,0.4703,0.0,0,1.0,multiple_declines,TWD,84654
uci_9099,txn_uci_9099_aug,4,2,43914,1361.33,130000,1500,37,1,1,4,4,0,0.3378,0.03415767181308922,1,1.0,insufficient_funds,TWD,43914
uci_9103,txn_uci_9103_aug,4,2,76839,2382.01,140000,5000,45,3,1,4,4,0,0.54885,0.06507112273715171,1,1.0,insufficient_funds,TWD,76839
uci_9108,txn_uci_9108_aug,4,2,98374,3049.59,110000,3700,32,1,1,4,4,0,0.8943090909090909,0.03761156403114644,1,1.0,insufficient_funds,TWD,98374
uci_9111,txn_uci_9111_aug,4,2,90418,2802.96,380000,0,46,1,1,4,4,0,0.2379421052631579,0.0,0,1.0,insufficient_funds,TWD,90418
uci_9123,txn_uci_9123_aug,4,2,390,12.09,80000,390,53,3,1,0,4,1,0.004875,1.0,1,0.0,insufficient_funds,TWD,390
uci_9124,txn_uci_9124_aug,4,2,49635,1538.68,100000,2000,38,2,1,0,4,0,0.49635,0.04029414727510829,1,0.0,insufficient_funds,TWD,49635
uci_9143,txn_uci_9143_aug,4,2,47526,1473.31,80000,0,34,2,1,4,4,0,0.594075,0.0,0,1.0,insufficient_funds,TWD,47526
uci_9147,txn_uci_9147_aug,4,2,67531,2093.46,70000,2708,35,3,1,2,4,0,0.9647285714285714,0.04010010217529727,1,0.5,insufficient_funds,TWD,67531
uci_9152,txn_uci_9152_aug,4,2,343,10.63,440000,1300,33,1,2,2,4,1,0.0007795454545454545,2.0,1,0.5,insufficient_funds,TWD,343
uci_9167,txn_uci_9167_aug,4,2,24602,762.66,30000,0,25,2,2,4,4,0,0.8200666666666667,0.0,0,1.0,insufficient_funds,TWD,24602
uci_9168,txn_uci_9168_aug,4,2,2946,91.33,20000,1473,56,3,3,0,4,1,0.1473,0.5,1,0.0,insufficient_funds,TWD,2946
uci_9172,txn_uci_9172_aug,4,2,28532,884.49,30000,1493,22,2,2,0,4,0,0.9510666666666666,0.05232721155194168,1,0.0,insufficient_funds,TWD,28532
uci_9188,txn_uci_9188_aug,4,2,24589,762.26,30000,2000,47,3,1,1,4,0,0.8196333333333333,0.08133718329334255,1,0.25,insufficient_funds,TWD,24589
uci_9191,txn_uci_9191_aug,4,2,33041,1024.27,60000,2900,24,2,1,2,4,0,0.5506833333333333,0.08776974062528374,1,0.5,insufficient_funds,TWD,33041
uci_9193,txn_uci_9193_aug,4,2,130312,4039.67,130000,7347,41,2,1,0,4,0,1.0024,0.05638007244152496,1,0.0,insufficient_funds,TWD,130312
uci_9194,txn_uci_9194_aug,4,2,172865,5358.82,390000,3000,26,2,2,1,4,0,0.44324358974358974,0.017354583056142077,1,0.25,insufficient_funds,TWD,172865
uci_9195,txn_uci_9195_aug,4,2,2495,77.34,460000,0,39,1,1,4,4,0,0.005423913043478261,0.0,0,1.0,insufficient_funds,TWD,2495
uci_9198,txn_uci_9198_aug,4,2,19935,617.98,20000,1000,27,2,2,0,4,0,0.99675,0.05016302984700276,1,0.0,insufficient_funds,TWD,19935
uci_9213,txn_uci_9213_aug,4,2,65961,2044.79,80000,0,34,2,1,1,4,0,0.8245125,0.0,0,0.25,insufficient_funds,TWD,65961
uci_9215,txn_uci_9215_aug,4,4,16898,523.84,20000,0,48,2,1,4,4,0,0.8449,0.0,0,1.0,multiple_declines,TWD,16898
uci_9216,txn_uci_9216_aug,4,2,107,3.32,100000,214,26,2,2,0,4,1,0.00107,2.0,1,0.0,insufficient_funds,TWD,107
uci_9223,txn_uci_9223_aug,4,2,29244,906.56,50000,2363,36,1,2,4,4,0,0.58488,0.08080289974011763,1,1.0,insufficient_funds,TWD,29244
uci_9228,txn_uci_9228_aug,4,3,12001,372.03,20000,0,44,3,2,2,4,0,0.60005,0.0,0,0.5,multiple_declines,TWD,12001
uci_9234,txn_uci_9234_aug,4,2,145339,4505.51,140000,210,30,3,2,3,4,0,1.0381357142857144,0.0014448977906824734,1,0.75,insufficient_funds,TWD,145339
uci_9235,txn_uci_9235_aug,4,2,23242,720.5,40000,0,33,2,2,1,4,0,0.58105,0.0,0,0.25,insufficient_funds,TWD,23242
uci_9252,txn_uci_9252_aug,4,2,26457,820.17,30000,1456,39,2,1,0,4,0,0.8819,0.05503269456098575,1,0.0,insufficient_funds,TWD,26457
uci_9257,txn_uci_9257_aug,4,2,14310,443.61,20000,0,23,3,1,1,4,0,0.7155,0.0,0,0.25,insufficient_funds,TWD,14310
uci_9272,txn_uci_9272_aug,4,2,62352,1932.91,60000,0,31,1,2,4,4,0,1.0392,0.0,0,1.0,insufficient_funds,TWD,62352
uci_9273,txn_uci_9273_aug,4,2,45504,1410.62,100000,1700,40,2,1,4,4,0,0.45504,0.03735935302390998,1,1.0,insufficient_funds,TWD,45504
uci_9281,txn_uci_9281_aug,4,2,88467,2742.48,500000,4500,38,2,1,1,4,0,0.176934,0.050866424768557766,1,0.25,insufficient_funds,TWD,88467
uci_9284,txn_uci_9284_aug,4,2,242710,7524.01,240000,0,41,5,1,4,4,0,1.0112916666666667,0.0,0,1.0,insufficient_funds,TWD,242710
uci_9287,txn_uci_9287_aug,4,2,47166,1462.15,100000,0,42,1,1,4,4,0,0.47166,0.0,0,1.0,insufficient_funds,TWD,47166
uci_9288,txn_uci_9288_aug,4,3,82194,2548.01,80000,5,34,2,2,1,4,0,1.027425,6.083169087767964e-05,1,0.25,multiple_declines,TWD,82194
uci_9290,txn_uci_9290_aug,4,2,106432,3299.39,220000,3251,30,2,2,4,4,0,0.4837818181818182,0.030545324714371616,1,1.0,insufficient_funds,TWD,106432
uci_9295,txn_uci_9295_aug,4,2,27464,851.38,140000,28,27,2,2,1,4,0,0.19617142857142858,0.001019516457908535,1,0.25,insufficient_funds,TWD,27464
uci_9302,txn_uci_9302_aug,4,2,31123,964.81,70000,1600,36,1,1,0,4,0,0.44461428571428574,0.051408925874755006,1,0.0,insufficient_funds,TWD,31123
uci_9306,txn_uci_9306_aug,4,3,106179,3291.55,140000,4000,45,2,1,4,4,1,0.7584214285714286,0.03767223273905386,1,1.0,multiple_declines,TWD,106179
uci_9309,txn_uci_9309_aug,4,2,13131,407.06,50000,2000,33,1,1,0,4,0,0.26262,0.1523113243469652,1,0.0,insufficient_funds,TWD,13131
uci_9314,txn_uci_9314_aug,4,2,19137,593.25,20000,1200,25,2,1,0,4,1,0.95685,0.06270575325286094,1,0.0,insufficient_funds,TWD,19137
uci_9329,txn_uci_9329_aug,4,2,21351,661.88,70000,1400,32,2,2,1,4,0,0.30501428571428574,0.06557069926467145,1,0.25,insufficient_funds,TWD,21351
uci_9337,txn_uci_9337_aug,4,2,34480,1068.88,70000,0,31,1,2,1,4,0,0.49257142857142855,0.0,0,0.25,insufficient_funds,TWD,34480
uci_9340,txn_uci_9340_aug,4,2,14367,445.38,30000,0,22,2,1,1,4,0,0.4789,0.0,0,0.25,insufficient_funds,TWD,14367
uci_9341,txn_uci_9341_aug,4,2,30948,959.39,30000,0,45,2,1,1,4,0,1.0316,0.0,0,0.25,insufficient_funds,TWD,30948
uci_9344,txn_uci_9344_aug,4,2,195530,6061.43,210000,6800,31,2,2,1,4,0,0.9310952380952381,0.03477727202986754,1,0.25,insufficient_funds,TWD,195530
uci_9349,txn_uci_9349_aug,4,2,34064,1055.98,200000,2547,30,2,1,0,4,0,0.17032,0.07477101925786754,1,0.0,insufficient_funds,TWD,34064
uci_9362,txn_uci_9362_aug,4,2,7910,245.21,60000,1000,29,2,2,0,4,0,0.13183333333333333,0.1264222503160556,1,0.0,insufficient_funds,TWD,7910
uci_9374,txn_uci_9374_aug,4,2,28198,874.14,30000,2457,45,3,1,2,4,0,0.9399333333333333,0.08713383927938152,1,0.5,insufficient_funds,TWD,28198
uci_9382,txn_uci_9382_aug,4,2,46392,1438.15,240000,6000,38,2,1,2,4,0,0.1933,0.12933264355923435,1,0.5,insufficient_funds,TWD,46392
uci_9385,txn_uci_9385_aug,4,4,9240,286.44,10000,0,26,2,2,2,4,0,0.924,0.0,0,0.5,multiple_declines,TWD,9240
uci_9390,txn_uci_9390_aug,4,2,40690,1261.39,40000,390,26,2,2,4,4,0,1.01725,0.009584664536741214,1,1.0,insufficient_funds,TWD,40690
uci_9392,txn_uci_9392_aug,4,2,416,12.9,80000,832,25,2,2,0,4,1,0.0052,2.0,1,0.0,insufficient_funds,TWD,416
uci_9393,txn_uci_9393_aug,4,2,187,5.8,50000,3141,28,2,2,0,4,1,0.00374,2.0,1,0.0,insufficient_funds,TWD,187
uci_9397,txn_uci_9397_aug,4,3,11791,365.52,30000,0,23,1,2,4,4,0,0.39303333333333335,0.0,0,1.0,multiple_declines,TWD,11791
uci_9409,txn_uci_9409_aug,4,2,22876,709.16,170000,3503,34,1,2,2,4,0,0.13456470588235295,0.1531299178178003,1,0.5,insufficient_funds,TWD,22876
uci_9414,txn_uci_9414_aug,4,2,99542,3085.8,100000,2950,39,1,1,4,4,0,0.99542,0.029635731650961405,1,1.0,insufficient_funds,TWD,99542
uci_9416,txn_uci_9416_aug,4,2,188501,5843.53,310000,7000,27,2,2,1,4,0,0.6080677419354839,0.037135081511503916,1,0.25,insufficient_funds,TWD,188501
uci_9419,txn_uci_9419_aug,4,2,11293,350.08,300000,1200,32,1,2,1,4,0,0.037643333333333334,0.10626051536349951,1,0.25,insufficient_funds,TWD,11293
uci_9420,txn_uci_9420_aug,4,2,156589,4854.26,130000,3300,29,2,2,0,4,0,1.2045307692307692,0.02107427724808256,1,0.0,insufficient_funds,TWD,156589
uci_9436,txn_uci_9436_aug,4,2,77465,2401.42,80000,5250,43,3,2,0,4,0,0.9683125,0.06777254243852063,1,0.0,insufficient_funds,TWD,77465
uci_9438,txn_uci_9438_aug,4,2,18920,586.52,20000,1200,28,2,2,0,4,0,0.946,0.06342494714587738,1,0.0,insufficient_funds,TWD,18920
uci_9441,txn_uci_9441_aug,4,2,200,6.2,120000,42000,37,2,1,0,4,1,0.0016666666666666668,2.0,1,0.0,insufficient_funds,TWD,200
uci_9446,txn_uci_9446_aug,4,2,16200,502.2,20000,0,35,1,2,1,4,1,0.81,0.0,0,0.25,insufficient_funds,TWD,16200
uci_9452,txn_uci_9452_aug,4,2,15105,468.26,50000,2000,43,2,1,4,4,0,0.3021,0.132406487917908,1,1.0,insufficient_funds,TWD,15105
uci_9463,txn_uci_9463_aug,4,2,48658,1508.4,50000,4000,36,2,1,2,4,0,0.97316,0.08220642032142711,1,0.5,insufficient_funds,TWD,48658
uci_9473,txn_uci_9473_aug,4,2,220405,6832.56,440000,10000,25,2,2,0,4,0,0.5009204545454545,0.045371021528549715,1,0.0,insufficient_funds,TWD,220405
uci_9484,txn_uci_9484_aug,4,2,70772,2193.93,70000,2604,59,3,1,4,4,0,1.0110285714285714,0.03679421240038433,1,1.0,insufficient_funds,TWD,70772
uci_9493,txn_uci_9493_aug,4,5,50059,1551.83,50000,0,38,3,1,3,4,0,1.00118,0.0,0,0.75,multiple_declines,TWD,50059
uci_9495,txn_uci_9495_aug,4,2,102893,3189.68,100000,128,25,3,2,1,4,0,1.02893,0.0012440107684682144,1,0.25,insufficient_funds,TWD,102893
uci_9504,txn_uci_9504_aug,4,2,9949,308.42,10000,4000,35,5,2,0,4,0,0.9949,0.4020504573323952,1,0.0,insufficient_funds,TWD,9949
uci_9508,txn_uci_9508_aug,4,2,199,6.17,280000,0,35,1,2,2,4,1,0.0007107142857142858,0.0,0,0.5,insufficient_funds,TWD,199
uci_9518,txn_uci_9518_aug,4,2,33168,1028.21,50000,2500,24,2,2,4,4,0,0.66336,0.07537385431741438,1,1.0,insufficient_funds,TWD,33168
uci_9520,txn_uci_9520_aug,4,2,20438,633.58,20000,0,25,3,1,3,4,0,1.0219,0.0,0,0.75,insufficient_funds,TWD,20438
