customer_id,month,delinquency_months,amount_at_risk,paid_last_month,credit_limit,age,recovered
13255,4,2,11548,2800,20000,25,0
13259,4,2,177233,14000,200000,55,0
13262,4,7,68216,0,60000,60,0
13283,4,2,61874,31,110000,25,0
13288,4,2,73740,3313,110000,32,0
13290,4,2,195724,7500,230000,34,0
13292,4,2,46620,1800,50000,22,0
13301,4,3,50249,2300,100000,41,0
13308,4,2,45727,1200,50000,33,0
13314,4,3,27467,0,30000,26,0
13339,4,2,18376,1000,390000,31,0
13341,4,2,287780,21300,350000,47,0
13370,4,2,160247,4006,150000,31,0
13389,4,2,5346,5000,20000,45,1
13390,4,2,1689,0,340000,36,1
13391,4,2,22083,5,60000,25,0
13401,4,2,47429,0,50000,32,0
13406,4,2,45363,0,50000,43,0
13407,4,2,2400,0,10000,23,0
13410,4,2,44508,0,100000,48,0
13415,4,2,38008,9497,240000,34,0
13418,4,3,14424,2000,50000,32,0
13422,4,2,75557,2700,100000,29,0
13429,4,2,51319,300,50000,22,0
13431,4,2,23534,2000,50000,41,0
13439,4,2,16091,2000,60000,30,0
13441,4,2,34766,0,40000,23,0
13445,4,2,215392,8000,320000,48,0
13451,4,2,15264,0,40000,53,0
13455,4,2,30175,0,30000,22,0
13456,4,2,100214,0,140000,34,0
13479,4,2,16327,1000,30000,43,0
13480,4,2,171245,0,390000,41,0
13487,4,2,10403,1500,20000,26,0
13489,4,3,62271,2500,80000,26,0
13499,4,2,101204,0,180000,41,0
13501,4,2,45563,1600,140000,36,0
13505,4,2,14686,2100,50000,35,1
13517,4,2,25470,1301,60000,49,0
13527,4,2,62290,3000,290000,29,0
13529,4,2,15617,0,20000,31,0
13546,4,2,29920,0,160000,39,0
13562,4,4,337495,0,320000,46,0
13570,4,2,18586,1000,50000,55,0
13576,4,2,9900,0,40000,26,0
13584,4,2,919,0,180000,48,1
13585,4,2,43813,0,50000,23,0
13606,4,2,34370,1300,50000,27,0
13624,4,5,4003,0,10000,23,1
13628,4,2,30453,1000,30000,25,0
13636,4,7,23845,0,20000,36,0
13641,4,2,18801,1023,20000,22,0
13648,4,2,165,165,120000,30,1
13654,4,2,46732,1100,50000,36,0
13656,4,2,17509,1000,30000,29,0
13675,4,3,13808,0,30000,35,0
13681,4,2,29420,0,90000,38,0
13697,4,2,28116,2900,30000,49,0
13712,4,2,2500,0,200000,30,0
13713,4,7,20496,0,20000,40,0
13717,4,2,43930,1700,100000,38,0
13718,4,2,57550,2000,70000,30,0
13720,4,2,27536,1400,30000,27,0
13737,4,2,29058,0,30000,27,0
13739,4,2,26449,2201,30000,22,0
13740,4,2,2400,0,40000,43,0
13744,4,2,2497,0,260000,29,0
13745,4,2,26325,5000,100000,58,0
13750,4,2,7439,12454,130000,33,1
13776,4,2,5397,54554,350000,43,1
13777,4,2,42779,1424,50000,26,0
13779,4,2,25038,1100,30000,25,0
13784,4,4,8270,0,10000,22,0
13786,4,2,33444,1400,240000,35,0
13792,4,2,13536,2040,20000,22,0
13798,4,2,38049,1100,30000,33,0
13803,4,2,48161,2000,50000,46,0
13804,4,2,20202,0,20000,39,0
13811,4,2,12605,1000,40000,47,0
13830,4,2,29586,1331,30000,26,0
13840,4,2,110,110,200000,32,1
13852,4,2,27206,2000,30000,39,0
13858,4,3,3206,0,20000,55,1
13865,4,2,12943,2700,20000,44,0
13877,4,2,7238,2310,10000,45,0
13882,4,2,9078,1500,90000,29,0
13893,4,2,20018,0,20000,26,0
13896,4,2,675,1000,20000,50,0
13898,4,3,47270,0,80000,54,0
13905,4,2,27031,2062,50000,26,0
13909,4,2,161695,6000,180000,28,0
13915,4,2,423,6024,50000,30,1
13926,4,2,1435,2236,240000,26,1
13933,4,2,14812,2137,50000,27,0
13945,4,3,76633,3400,90000,32,0
13952,4,2,129388,5000,130000,34,0
13958,4,3,16635,0,20000,33,0
13961,4,2,111960,6781,120000,38,0
13963,4,2,26400,0,30000,54,0
13967,4,2,2400,0,40000,55,0
13968,4,2,176063,7632,180000,34,0
13974,4,3,3964,10,250000,41,0
13988,4,2,50316,3600,50000,63,0
13992,4,2,197039,8000,230000,46,0
13993,4,2,17244,2000,20000,30,0
13995,4,3,598,0,160000,36,1
13998,4,2,61693,15000,90000,31,0
14018,4,2,29133,0,50000,45,0
14023,4,2,29893,1957,30000,22,0
14025,4,2,48275,7775,50000,50,0
14037,4,3,11045,21,20000,25,1
14045,4,2,72329,3300,80000,45,0
14063,4,3,12404,500,30000,26,0
14067,4,2,146921,0,140000,39,0
14075,4,2,55407,10000,90000,28,0
14081,4,2,1261,390,30000,24,0
14082,4,2,82956,3000,80000,41,0
14085,4,2,78669,0,200000,36,0
14086,4,2,182982,7000,240000,39,0
14097,4,2,13668,0,20000,61,0
14099,4,2,20043,2505,20000,45,0
14118,4,2,48458,1400,190000,37,0
14129,4,2,148,620,100000,34,1
14133,4,2,211137,8240,220000,33,0
14141,4,2,20643,19000,240000,27,0
14149,4,2,17469,1576,20000,23,0
14151,4,2,46565,1906,50000,41,0
14152,4,2,1683,2924,20000,43,0
14162,4,3,10386,0,50000,25,1
14163,4,2,18705,1200,230000,24,0
14170,4,2,7111,0,300000,40,1
14175,4,2,33288,0,250000,52,0
14201,4,2,18912,0,290000,26,0
14221,4,2,45669,2000,70000,42,0
14226,4,2,1050,0,50000,29,0
14227,4,2,16424,1400,20000,24,0
14232,4,2,84962,2145,80000,28,0
14234,4,2,49042,2327,50000,24,0
14245,4,2,2400,0,10000,50,0
14255,4,2,45429,1617,50000,22,0
14259,4,2,6045,1550,50000,27,0
14269,4,2,636,0,330000,32,1
14278,4,2,18342,0,20000,47,0
14281,4,2,131306,0,140000,38,0
14289,4,2,35006,0,80000,45,0
14295,4,2,1650,0,20000,24,0
14300,4,2,67397,3800,170000,32,1
14315,4,2,49484,2000,80000,60,0
14328,4,2,15509,535,20000,26,0
14330,4,2,150,0,20000,25,0
14331,4,2,11713,500,150000,46,0
14334,4,2,3057,0,50000,27,0
14341,4,2,19607,2500,30000,28,0
14346,4,2,28031,1068,30000,28,0
14355,4,2,19637,2000,20000,43,0
14356,4,2,268163,0,200000,40,0
14368,4,2,93461,4000,100000,51,0
14377,4,2,19149,5229,30000,47,0
14386,4,2,47331,2000,50000,43,0
14393,4,2,8788,0,80000,41,0
14394,4,2,12843,1227,30000,42,0
14398,4,2,15449,0,80000,54,0
14411,4,3,5792,500,10000,24,0
14415,4,2,22031,18,20000,22,0
14419,4,2,21152,0,20000,40,0
14429,4,2,1050,0,30000,25,0
14435,4,2,8322,1400,10000,32,0
14440,4,3,30190,0,50000,31,0
14446,4,2,57786,2500,60000,24,0
14468,4,2,24360,3000,60000,37,0
14471,4,2,2500,0,220000,48,0
14472,4,2,88702,3300,110000,28,0
14484,4,2,7499,1000,20000,34,0
14486,4,2,16806,2251,90000,27,0
14490,4,2,78993,23,50000,41,0
14500,4,2,47076,3000,60000,24,0
14510,4,2,27620,2000,30000,27,0
14511,4,2,8761,0,50000,52,0
14519,4,2,4078,0,20000,42,0
14542,4,2,53997,0,50000,31,0
14547,4,2,126720,5000,140000,35,0
14552,4,2,104122,3842,140000,27,0
14563,4,3,46712,0,240000,39,0
14567,4,2,179769,3000,200000,50,0
14570,4,2,5461,1000,20000,61,0
14577,4,2,107422,0,110000,25,0
14582,4,2,21121,0,130000,47,0
14589,4,5,321476,0,280000,50,0
14601,4,2,30766,0,30000,38,0
14615,4,2,142,0,10000,29,0
14620,4,2,3482,1000,80000,28,0
14624,4,2,28102,2700,30000,23,0
14631,4,2,9239,1600,10000,23,0
14634,4,4,51981,0,50000,25,0
14647,4,2,20319,0,20000,25,0
14650,4,2,167453,6800,200000,33,0
14653,4,2,15390,0,30000,25,0
14656,4,2,6837,1000,10000,42,0
14692,4,2,12272,2500,20000,28,0
14693,4,2,90486,0,170000,34,0
14696,4,2,29299,200,30000,59,0
14698,4,2,2500,0,360000,28,0
14707,4,2,36546,1500,100000,34,0
14708,4,2,21356,2500,30000,30,0
14709,4,2,59038,0,80000,37,0
14712,4,2,8287,1300,50000,22,0
14719,4,2,95336,0,200000,51,0
14721,4,2,3506,10859,360000,29,1
14723,4,2,42719,1300,80000,30,0
14752,4,3,5965,0,20000,41,0
14764,4,2,197466,0,220000,36,0
14776,4,2,60932,1680,60000,35,0
14789,4,2,200,0,30000,22,0
14794,4,2,6888,1000,20000,25,0
14797,4,2,46760,1700,50000,43,0
14803,4,2,108669,5500,140000,29,0
14806,4,2,16715,2200,20000,24,0
14808,4,3,31189,4,30000,29,0
14821,4,2,28682,0,30000,34,0
14843,4,3,4269,0,160000,28,0
14858,4,2,5691,6000,100000,30,1
14859,4,2,390,650,30000,40,1
14861,4,3,76697,0,80000,34,0
14862,4,2,2550,0,30000,24,0
14871,4,2,4982,15800,150000,44,0
14874,4,2,9059,1000,20000,23,0
14881,4,2,113572,4500,120000,32,0
14882,4,2,31713,21220,50000,34,0
14884,4,2,12897,0,20000,26,0
14892,4,2,2550,0,50000,29,0
14894,4,2,23953,0,70000,32,0
14898,4,2,75615,3000,80000,29,0
14901,4,2,1582,0,150000,37,1
14915,4,2,200,0,30000,26,0
14923,4,2,9889,700,20000,25,0
14928,4,2,780,0,50000,25,1
14933,4,2,10870,2000,20000,26,0
14942,4,2,77726,3400,100000,39,0
14951,4,2,2487,0,250000,51,0
14952,4,2,49244,82,50000,49,0
14955,4,2,16533,0,20000,40,0
14972,4,2,7052,2000,120000,30,0
14974,4,2,2395,0,30000,55,0
14977,4,2,27652,1000,30000,58,0
14981,4,2,29276,150,30000,23,0
14987,4,2,16592,2000,20000,25,0
14991,4,2,34775,142848,160000,27,0
15006,4,2,63036,2459,60000,34,0
15009,4,3,21845,0,30000,43,0
15010,4,2,47924,2200,50000,42,0
15012,4,2,47420,2500,50000,34,0
15014,4,4,16803,0,20000,40,0
15017,4,2,30406,3600,30000,42,0
15021,4,2,9423,3000,70000,45,0
15025,4,2,15843,3000,50000,45,0
15031,4,2,150565,5026,150000,46,0
15034,4,2,115764,5000,180000,36,0
15053,4,2,322808,81256,350000,34,0
15057,4,3,8790,0,20000,40,0
15063,4,2,69237,3100,100000,35,0
15072,4,2,108073,6307,110000,35,0
15073,4,2,314,291,220000,47,1
15077,4,3,15237,1000,30000,47,0
15087,4,2,149124,0,260000,35,0
15089,4,2,18555,1096,20000,37,0
15095,4,2,1644,1020,100000,35,1
15103,4,2,26441,1500,50000,40,0
15110,4,2,220847,9400,210000,44,0
15111,4,2,18217,3000,20000,50,0
15112,4,2,19170,3008,50000,50,0
15118,4,2,49942,1500,50000,48,0
15120,4,2,10143,900,20000,56,0
15127,4,2,146635,6100,160000,50,0
15129,4,2,16604,1335,30000,52,0
15137,4,2,135184,6586,190000,58,0
15139,4,2,2395,0,30000,55,0
15147,4,2,70828,7463,70000,23,0
15152,4,2,80461,37,80000,23,0
15153,4,2,26600,2006,30000,22,0
15160,4,2,69136,2000,70000,22,0
15170,4,2,9197,1000,40000,23,0
15180,4,2,63869,2368,90000,28,0
15185,4,2,17144,0,20000,25,0
15186,4,2,9634,7,30000,25,0
15188,4,2,316,632,160000,24,1
15190,4,2,78892,3500,90000,24,0
15191,4,2,300,0,30000,24,0
15194,4,2,109604,5300,110000,24,0
15202,4,2,21957,3200,50000,23,0
15219,4,2,97804,5200,110000,41,0
15226,4,2,84566,7300,90000,40,0
15227,4,2,109131,11323,130000,44,0
15229,4,2,88063,4100,130000,29,0
15232,4,2,19187,0,20000,42,0
15237,4,2,26208,3400,30000,26,0
15252,4,2,3775,2005,180000,28,0
15268,4,2,24932,0,30000,34,0
15276,4,2,730,3049,200000,30,1
15280,4,2,11456,1900,20000,46,0
15288,4,2,5155,2294,20000,28,1
15296,4,2,9263,0,30000,41,0
15307,4,2,145,0,60000,34,1
15309,4,2,14673,3200,50000,43,0
15311,4,2,13716,5028,230000,31,0
15332,4,2,316,316,180000,45,1
15343,4,2,1563,3842,180000,30,0
15351,4,2,48896,1500,50000,37,0
15354,4,2,106928,0,520000,46,0
15366,4,2,78041,3716,80000,40,0
15369,4,2,33661,2100,220000,44,0
15383,4,2,462675,15287,600000,38,0
15384,4,2,24390,0,20000,45,0
15386,4,2,168,432,90000,34,1
15395,4,2,316,316,120000,53,1
15401,4,2,31315,0,280000,49,0
15407,4,2,42196,2100,50000,53,0
15425,4,2,244583,0,360000,27,0
15428,4,2,2500,0,360000,30,0
15440,4,2,148656,6000,150000,26,0
15444,4,2,39227,0,80000,28,0
15455,4,2,9455,0,20000,23,0
15456,4,2,19322,2000,20000,24,0
15460,4,2,1823,27,200000,28,1
15462,4,2,3261,1491,20000,41,0
15470,4,2,53306,3000,120000,40,0
15476,4,2,53077,0,50000,46,0
15481,4,2,78728,3100,100000,33,0
15496,4,2,5096,1500,30000,30,0
15498,4,2,54229,3000,150000,34,0
15500,4,2,47140,3518,50000,33,0
15501,4,2,50632,0,50000,28,0
15506,4,2,46415,4690,50000,29,0
15513,4,2,20054,1500,30000,37,0
15518,4,2,15773,103,50000,41,0
15523,4,2,4724,2000,220000,39,0
15532,4,2,6848,836,240000,38,0
15537,4,2,30676,3400,50000,39,0
15543,4,2,62216,2000,250000,40,0
15551,4,2,17334,0,20000,36,0
15556,4,2,2522,0,20000,37,0
15559,4,2,49808,0,60000,38,0
15571,4,2,60580,5900,130000,40,0
15581,4,2,29086,5000,250000,52,0
15586,4,2,74850,3400,500000,50,0
15594,4,2,467150,0,600000,53,0
15598,4,2,9202,2000,20000,22,0
15615,4,2,93769,3420,100000,30,0
15627,4,2,2900,0,200000,33,1
15629,4,2,1073,2323,90000,37,1
15652,4,2,87502,7300,90000,39,0
15664,4,2,7653,1201,10000,55,0
15667,4,2,133178,6000,130000,27,0
15673,4,2,11940,0,30000,31,0
15674,4,2,380,760,200000,32,1
15675,4,2,1600,94,550000,31,0
15678,4,2,23397,0,30000,26,0
15684,4,2,14043,1600,20000,28,0
15700,4,4,21054,0,20000,31,0
15701,4,2,190103,10000,400000,32,0
15708,4,2,1746,3677,370000,39,0
15733,4,2,6425,1050,50000,30,0
15736,4,2,48210,2310,50000,30,0
15741,4,2,145941,0,140000,27,0
15745,4,2,38195,2145,30000,22,0
15747,4,2,27228,1500,30000,23,0
15748,4,2,94043,5000,100000,22,0
15749,4,2,16219,1674,20000,23,0
15753,4,2,200,0,30000,22,0
15758,4,2,81521,4001,80000,22,0
15760,4,2,27812,1700,130000,22,0
15763,4,2,61026,0,60000,23,0
15764,4,2,93267,4300,100000,23,0
15766,4,2,10533,0,30000,22,0
15767,4,3,6498,500,10000,22,0
15773,4,2,30279,1500,30000,24,0
15775,4,2,51916,2400,140000,24,0
15778,4,2,9695,1000,10000,25,0
15779,4,3,12267,1500,20000,24,0
15785,4,2,46576,2120,50000,23,0
15789,4,2,30954,2074,30000,26,0
15799,4,2,51009,2080,50000,27,0
15801,4,2,33590,1600,50000,23,0
15809,4,2,87572,7690,100000,28,0
15825,4,2,3863,4500,80000,27,0
15827,4,2,47760,0,50000,27,0
15832,4,2,3800,0,50000,27,0
15840,4,2,157177,6000,160000,27,0
15844,4,2,37375,0,70000,27,0
15851,4,2,50800,4156,50000,28,0
15852,4,2,44184,1300,50000,28,0
15854,4,2,57252,0,60000,27,0
15856,4,2,116313,5700,150000,25,0
15862,4,2,16493,0,30000,29,0
15867,4,2,3126,626,240000,29,1
15868,4,2,124679,5000,110000,30,0
15872,4,2,20218,0,30000,28,0
15876,4,2,72222,3400,100000,22,0
15886,4,2,9920,1281,10000,31,0
15891,4,2,25908,1441,30000,22,0
15898,4,2,9000,9306,200000,27,0
15899,4,4,93959,0,110000,25,1
15908,4,2,98133,3515,110000,32,0
15910,4,3,42066,0,50000,28,0
15923,4,2,79440,4300,80000,29,0
15930,4,2,21584,1500,60000,32,0
15936,4,2,27183,3600,30000,25,0
15938,4,2,20539,700,50000,26,0
15940,4,3,27078,0,30000,32,0
15942,4,2,103307,5100,110000,32,0
15948,4,2,2400,0,30000,30,0
15951,4,3,49147,507,50000,31,0
15955,4,2,22283,0,50000,38,0
15958,4,2,131059,4600,200000,29,0
15965,4,2,74268,1400,50000,39,0
15970,4,2,21349,0,20000,49,0
15974,4,2,48282,2000,50000,41,0
15976,4,2,10254,5000,60000,35,0
15977,4,2,18106,2000,50000,48,0
15981,4,2,27227,3313,30000,37,0
15984,4,4,13307,3,50000,31,0
15988,4,2,30072,1600,50000,31,0
15999,4,2,269,269,60000,25,1
16001,4,2,2400,0,20000,44,0
16003,4,2,86221,2804,80000,34,0
16008,4,2,71007,3300,70000,22,0
16017,4,5,147998,0,140000,47,0
16026,4,2,6314,0,30000,35,0
16028,4,2,23250,1600,30000,41,0
16029,4,2,18766,0,50000,43,0
16032,4,2,16478,3200,20000,32,0
16036,4,2,30336,2008,170000,37,0
16039,4,2,1760,0,20000,28,1
16040,4,2,5000,0,200000,31,0
16048,4,2,17368,0,20000,26,0
16053,4,2,29824,0,30000,48,0
16064,4,2,49236,1939,50000,43,0
16065,4,2,1242,1062,90000,39,1
16067,4,3,51593,0,50000,39,0
16076,4,2,116136,5500,160000,38,0
16083,4,2,16041,1505,50000,28,0
16084,4,2,3978,0,140000,28,0
16092,4,2,94777,2924,100000,40,0
16093,4,2,26343,0,40000,37,0
16095,4,2,152630,0,160000,42,0
16096,4,2,63007,0,140000,36,0
16098,4,2,17709,0,30000,42,0
16099,4,2,25035,1600,70000,46,0
16104,4,4,2870,0,10000,37,1
16122,4,2,17246,2921,20000,30,0
16126,4,2,16374,1620,30000,34,0
16127,4,2,11076,1188,30000,37,0
16137,4,2,189976,15510,220000,37,0
16138,4,2,96172,5222,50000,36,1
16142,4,2,68108,3400,120000,39,0
16158,4,2,32875,4,30000,46,0
16178,4,2,29923,3304,50000,29,0
16189,4,2,92809,4500,130000,42,0
16191,4,2,6819,1290,10000,36,0
16212,4,2,20359,300,20000,34,0
16223,4,2,68152,5000,80000,43,0
16227,4,2,64484,0,80000,34,0
16228,4,2,29268,1468,30000,43,0
16229,4,2,7368,1122,10000,37,0
16236,4,3,52331,3000,70000,41,0
16237,4,2,50559,0,50000,43,0
16260,4,2,45617,2000,60000,40,0
16261,4,2,34896,5000,40000,49,0
16265,4,2,60047,0,70000,40,0
16275,4,2,1258,2253,200000,31,1
16285,4,2,84054,3,80000,34,0
16287,4,2,147833,6130,150000,34,0
16290,4,2,97551,8900,100000,41,0
16291,4,2,185105,9021,190000,43,0
16300,4,2,10273,0,10000,45,0
16305,4,3,29545,0,30000,33,0
16306,4,2,3273,1000,50000,33,0
16310,4,2,39951,0,100000,34,0
16331,4,2,22490,5000,30000,45,0
16340,4,2,15246,3141,30000,43,0
16344,4,2,195441,8597,200000,35,0
16347,4,2,390,3450,70000,45,0
16348,4,2,156646,6300,220000,33,0
16358,4,2,17855,0,30000,34,0
16360,4,2,16968,3742,230000,32,0
16375,4,2,19377,1700,80000,42,0
16376,4,2,5466,0,150000,35,0
16377,4,2,12727,0,30000,48,0
16380,4,2,30406,1700,30000,46,0
16383,4,2,210,0,120000,36,1
16384,4,2,17898,1800,20000,46,0
16390,4,2,34093,4000,90000,29,0
16401,4,2,9775,2500,10000,44,0
16416,4,2,19881,1500,50000,36,0
16432,4,2,34601,0,110000,52,0
16440,4,2,50838,1883,80000,51,0
16442,4,2,264,264,300000,50,1
16452,4,2,15565,1600,30000,56,0
16455,4,2,65347,3000,80000,56,0
16456,4,2,98462,5000,100000,52,0
16459,4,2,6925,1600,20000,54,0
16464,4,2,7419,0,50000,53,0
16470,4,2,18598,1379,30000,53,0
16478,4,2,49402,2100,80000,54,0
16480,4,2,10803,1204,20000,56,0
16490,4,2,1050,0,30000,22,0
16496,4,2,92262,8000,120000,25,0
16498,4,3,17504,0,20000,26,0
16503,4,2,15166,0,20000,24,0
16506,4,4,8085,0,10000,22,0
16512,4,3,16283,1600,20000,24,0
16513,4,2,13233,700,100000,24,0
16515,4,2,16799,4893,20000,24,0
16516,4,2,61671,0,60000,24,0
16518,4,3,37433,2335,40000,24,0
16520,4,2,395881,15,420000,26,0
16521,4,3,14438,0,20000,26,0
16522,4,2,44802,1200,50000,25,0
16523,4,2,17261,2000,20000,23,0
16527,4,2,24334,2441,30000,25,0
16536,4,2,40213,1900,50000,26,0
16541,4,2,21637,1682,30000,27,0
16542,4,2,47992,1842,50000,27,0
16543,4,3,4150,0,10000,27,0
16544,4,2,7777,1158,20000,28,0
16549,4,2,17328,2400,20000,30,0
16555,4,2,2300,0,10000,30,0
16559,4,2,1650,0,30000,27,0
16560,4,2,187341,15000,310000,29,0
16567,4,2,11103,3000,20000,29,0
16568,4,2,62067,3000,80000,29,0
16572,4,3,5731,600,10000,25,0
16577,4,2,93363,0,70000,28,0
16579,4,2,24560,5000,30000,29,0
16582,4,4,1800,0,20000,29,0
16591,4,3,11601,1000,70000,25,0
16592,4,2,26703,1459,80000,31,0
16593,4,2,34730,2000,70000,29,0
16594,4,2,150,0,20000,28,0
16595,4,2,619,8642,10000,28,1
16599,4,2,8119,1176,10000,30,0
16603,4,2,67871,2600,80000,29,0
16613,4,2,70071,0,130000,27,0
16616,4,2,9629,1175,150000,39,0
16621,4,2,50821,2343,50000,39,0
16623,4,2,17699,0,50000,30,0
16626,4,2,31753,1900,50000,32,0
16632,4,2,30268,0,30000,35,0
16634,4,2,21679,0,50000,25,0
16635,4,2,10148,0,30000,34,0
16641,4,2,13996,1000,20000,31,0
16643,4,2,6887,3000,50000,33,0
16650,4,2,10487,2800,50000,46,0
16652,4,2,19596,3005,30000,42,0
16663,4,2,156752,0,160000,28,0
16668,4,2,17328,3309,20000,32,0
16673,4,2,772,8,100000,34,1
16679,4,2,13591,1244,30000,41,0
16680,4,2,69412,0,140000,32,0
16682,4,2,26184,3500,50000,41,0
16684,4,2,12436,1000,20000,44,0
16687,4,2,19314,2976,20000,41,0
16689,4,2,265,0,200000,44,1
16690,4,2,84424,4300,260000,46,0
16691,4,2,86333,4000,150000,36,0
16694,4,2,164692,0,250000,35,0
16697,4,2,40793,3949,50000,44,0
16698,4,2,79337,6200,80000,40,0
16700,4,4,216591,0,220000,47,0
16701,4,2,13091,0,120000,39,1
16711,4,2,18015,0,30000,41,0
16714,4,2,187089,7100,220000,39,0
16718,4,2,390,390,30000,36,1
16723,4,2,163494,6000,220000,47,0
16727,4,2,35369,1027,60000,31,0
16728,4,2,24229,2000,80000,33,0
16730,4,2,34824,0,50000,34,0
16733,4,2,258208,0,240000,42,0
16744,4,3,49089,1266,50000,39,0
16749,4,3,86708,4500,150000,36,0
16752,4,3,26886,0,30000,35,0
16754,4,2,10305,0,80000,36,0
16765,4,2,61987,4000,120000,42,0
16768,4,2,21774,2000,100000,35,0
16769,4,2,150,0,50000,35,0
16771,4,2,37380,1706,40000,38,0
16772,4,2,170196,6100,190000,39,0
16773,4,2,10094,1201,10000,39,0
16779,4,2,213264,7500,240000,45,0
16782,4,2,15695,3000,60000,31,0
16786,4,2,44522,0,60000,29,0
16789,4,2,2379,0,30000,37,0
16790,4,2,179399,8000,220000,39,0
16797,4,2,14459,6000,20000,34,0
16799,4,4,10399,0,10000,41,0
16800,4,2,8271,3000,20000,47,0
16802,4,2,15119,3108,20000,35,0
16807,4,2,16181,2000,50000,49,0
16813,4,2,69025,6600,100000,40,0
16823,4,2,9296,2676,20000,38,0
16833,4,2,18639,2000,20000,43,0
16834,4,2,9164,0,10000,45,0
16835,4,2,10415,0,50000,29,0
16839,4,2,17332,0,30000,43,0
16846,4,2,47949,2058,50000,40,0
16848,4,2,60114,4817,100000,45,0
16850,4,2,113358,14779,150000,41,0
16854,4,2,600,0,80000,36,0
16857,4,3,157719,2000,150000,45,0
16859,4,2,57384,3200,160000,47,0
16865,4,2,69707,4000,30000,38,0
16868,4,2,26214,3383,400000,38,0
16870,4,4,15015,1600,20000,36,0
16871,4,2,108481,4308,110000,36,0
16872,4,3,30588,0,30000,31,0
16881,4,2,25376,4600,50000,39,0
16890,4,2,36858,0,150000,37,0
16896,4,2,48342,2065,50000,45,0
16901,4,2,33993,2077,50000,38,0
16915,4,2,12571,0,20000,50,0
16920,4,2,37530,2000,50000,52,0
16926,4,2,23144,5637,30000,52,0
16933,4,2,2255,0,20000,53,0
16934,4,2,7251,1088,80000,53,0
16938,4,2,19074,0,20000,59,0
16950,4,2,10726,1000,50000,58,0
16951,4,2,8150,1281,10000,50,0
16957,4,4,208784,8000,270000,50,0
16961,4,2,44489,2000,50000,48,0
16964,4,2,56839,2700,110000,54,0
16968,4,2,3186,6210,130000,57,1
16971,4,3,30224,0,30000,54,0
16975,4,2,41387,1685,60000,29,0
16978,4,3,27977,0,30000,30,0
16980,4,2,28852,1700,30000,35,0
16992,4,2,40362,0,50000,22,0
16996,4,4,15410,0,30000,23,0
17005,4,2,18487,4042,50000,22,0
17009,4,2,50388,2200,50000,24,0
17012,4,2,70543,2407,70000,23,0
17016,4,2,49259,1800,80000,24,0
17022,4,2,4215,1103,50000,22,0
17026,4,2,27873,0,30000,22,0
17031,4,2,41632,3509,50000,22,0
17032,4,2,42755,2100,50000,23,0
17034,4,2,2400,0,10000,23,0
17040,4,2,95285,3800,100000,24,0
17044,4,2,47830,2100,50000,26,0
17049,4,3,33866,0,60000,24,0
17051,4,2,24544,5600,30000,22,0
17056,4,2,40189,3900,50000,22,0
17058,4,2,29008,1687,30000,22,0
17065,4,2,19079,1300,70000,24,0
17077,4,2,86918,4000,100000,24,0
17087,4,4,29944,206,30000,23,0
17090,4,2,79989,3500,80000,25,0
17092,4,2,21220,0,30000,25,0
17101,4,2,150,0,60000,24,0
17102,4,2,28534,1831,30000,25,0
17112,4,2,19210,1500,20000,26,0
17122,4,2,26648,1600,30000,27,0
17130,4,2,23787,0,80000,24,0
17134,4,2,15450,1696,20000,27,0
17141,4,2,34636,1900,50000,25,0
17149,4,2,18492,3000,50000,27,0
17154,4,2,85753,4000,90000,27,0
17155,4,2,20271,0,20000,29,0
17156,4,2,8601,2405,30000,26,0
17160,4,2,174134,16,210000,27,0
17172,4,2,4922,1257,10000,27,0
17175,4,2,258503,0,250000,29,0
17181,4,2,147384,0,150000,28,0
17189,4,5,13815,86,20000,31,1
17190,4,2,17361,1304,60000,28,0
17191,4,2,57988,2800,80000,29,0
17202,4,2,379486,16000,390000,27,0
17204,4,2,46376,0,50000,29,0
17208,4,3,33202,2000,50000,27,0
17209,4,2,37509,5000,50000,28,0
17214,4,2,12243,4200,50000,24,0
17217,4,2,780,0,360000,30,1
17224,4,2,16474,1300,20000,26,0
17231,4,2,97284,4700,100000,39,0
17233,4,2,5753,4000,10000,46,0
17235,4,2,23339,0,80000,35,0
17236,4,2,23273,1600,40000,39,0
17237,4,2,91839,3273,90000,40,0
17240,4,2,2400,0,10000,41,0
17241,4,2,73213,3000,70000,34,0
17245,4,2,50039,0,50000,36,0
17247,4,2,50253,2424,50000,37,0
17248,4,2,2500,0,360000,31,0
17249,4,4,18087,0,20000,38,0
17252,4,2,15283,1700,20000,37,0
17253,4,2,153994,0,150000,39,0
17255,4,2,24549,3000,80000,29,0
17256,4,3,19727,1800,60000,47,0
17259,4,2,75377,3475,100000,41,0
17269,4,2,25154,4500,50000,33,0
17279,4,2,44654,2000,50000,34,0
17290,4,2,41265,2000,170000,40,0
17295,4,3,29280,1700,30000,31,0
17310,4,2,99340,3039,100000,42,0
17315,4,2,39724,2143,40000,30,0
17316,4,2,46783,2000,50000,30,0
17317,4,2,19369,1280,50000,39,0
17319,4,3,97592,5400,120000,25,0
17320,4,2,144095,0,200000,25,0
17324,4,2,154983,5012,140000,31,0
17325,4,5,79529,0,150000,32,0
17350,4,2,74901,3000,100000,44,0
17352,4,2,12998,1000,20000,43,0
17359,4,2,29366,0,120000,42,0
17361,4,2,84029,3000,150000,36,0
